"chilledagriculturalproducts,ramen,instantfoods,laundrydetergent,dryfruits"
"milk"
"ramen"
"bread,cooky/cakes,ketchupandmayoneise"
"milk,wastepapers"
"beans"
"chilleddairymilks"
"bakery"
"minorcereals"
"otherreadymadefoods,othervegetables"
"milk,cheese/butter,candy-gum,eidbleherbs"
"banana/importedfruits"
"bakery,candy-gum"
"mushrooms"
"snacks,softdrinks"
"cooky/cakes,koreanbeef"
"milk"
"banana/importedfruits"
"fruitvegetables"
"strawberry/peach/,tomato/plum/melon"
"importedbeef"
"cooky/cakes"
"harddrinks,hairproducts,kitchen/housedetergents"
"kitchen/housedetergents,apple/sweetmelon"
"fruitvegetables,rootvegetables,banana/importedfruits"
"beans"
"chocolete,eggs,kitchen/housedetergents"
"laundrydetergent"
"otherreadymadefoods"
"minorcereals,rootvegetables,beans,instantfoods,laundrydetergent"
"milk,otherseafoods,rootvegetables,othervegetables"
"chinesecabbages"
"ramen,cooky/cakes"
"eidbleherbs"
"livefish,beans,pear/kiwi/grape,apple/sweetmelon,importedbeef"
"milk,fruitvegetables,beans,eidbleherbs"
"fruitvegetables,eidbleherbs"
"beans"
"banana/importedfruits"
"banana/importedfruits"
"wastepapers"
"candy-gum,sweeteners"
"harddrinks,koreanchicken"
"otherreadymadefoods"
"cheese/butter,fruitvegetables"
"cosmetics"
"kitchen/housedetergents"
"kitchen/housedetergents"
"snacks,koreanconfectionary,instantfoods"
"dryfruits"
"ramen"
"softdrinks"
"otherlivefish"
"bottledfoods"
"snacks"
"minorcereals,fermentedmilk,apple/sweetmelon"
"ramen"
"fermentedmilk"
"ready-mademeals"
"noodles"
"harddrinks"
"snacks"
"candy-gum"
"chilledlivestock,otherlivefish,ketchupandmayoneise"
"chilleddairymilks,fermentedmilk"
"cooky/cakes"
"otherlivefish,koreanpork"
"fermentedmilk,noodles,ramen"
"banana/importedfruits"
"chilleddairymilks"
"fruitvegetables,wildvegetables"
"eidbleherbs,strawberry/peach/"
"banana/importedfruits"
"rootvegetables"
"wildvegetables"
"snacks,cooky/cakes"
"milk"
"rootvegetables"
"fermentedmilk,bread"
"fruitvegetables"
"icecream,tomato/plum/melon"
"chilledseafood"
"lattuce"
"coffee"
"eidbleherbs"
"importedbeef"
"bottledfoods,bakery"
"bread"
"fermentedmilk,rootvegetables"
"otherlivefish"
"otherreadymadefoods"
"eidbleherbs"
"chillednoodles"
"soysaucesandpastes"
"maincereals,harddrinks"
"snacks"
"fermentedmilk"
"othervegetables"
"artificialpowders"
"sanitaryproducts"
"driedfish,mushrooms,eidbleherbs,kitchen/housedetergents"
"minorcereals"
"fruitvegetables,harddrinks"
"fruitvegetables"
"milk"
"chilleddairymilks,cooky/cakes"
"chilleddairymilks,lattuce"
"milk"
"eidbleherbs"
"softdrinks"
"fermentedmilk,snacks,fruitvegetables"
"rootvegetables"
"beans"
"otherlivefish"
"rootvegetables"
"milk,candy-gum"
"mushrooms,softdrinks,bottledfoods,koreanbeef"
"milk"
"otherseafoods,banana/importedfruits"
"beans"
"bakery,snacks,eidbleherbs"
"eggs"
"snacks,eggs"
"otherreadymadefoods,artificialpowders"
"eggs"
"beans,mushrooms"
"lattuce"
"eidbleherbs,koreanchicken"
"milk"
"milk,bakery"
"candy-gum"
"minorcereals,chilledagriculturalproducts,dentalproducts,koreanpork"
"pear/kiwi/grape"
"rootvegetables,othervegetables,beans"
"chilledlivestock"
"snacks,fruitvegetables,instantfoods,strawberry/peach/"
"minorcereals,bottledfoods"
"rootvegetables"
"maincereals,chilledlivestock,otherlivefish,sanitaryproducts"
"bakery"
"milk"
"artificialpowders"
"minorcereals,cooky/cakes,fruitvegetables,rootvegetables,beans,cookingoil"
"chilledagriculturalproducts,banana/importedfruits"
"fermentedmilk,snacks,driedfish,eggs,mushrooms,dryfruits"
"chilledlivestock"
"hairproducts"
"icecream,pre-processedmeals"
"otherlivefish"
"snacks,softdrinks"
"fruitvegetables,rootvegetables,softdrinks"
"importedbeef"
"tomato/plum/melon"
"fermentedmilk,cooky/cakes"
"chilledlivestock,cooky/cakes,wastepapers"
"milk"
"harddrinks"
"koreanchicken"
"fermentedmilk,icecream"
"ramen"
"bakery"
"harddrinks"
"laundrydetergent"
"cheese/butter,noodles,processedlivefish,otherseafoods,apple/sweetmelon,otherlivestockmeats"
"fruitvegetables,banana/importedfruits"
"otherreadymadefoods,ramen,rootvegetables,seasonings"
"eggs"
"fermentedmilk"
"ketchupandmayoneise"
"harddrinks"
"otherlivefish,bottledfoods"
"chilleddairymilks,milk,fruitvegetables,cookingoil"
"kitchen/housedetergents"
"bottledfoods"
"frozendumpling,coffee,laundrydetergent"
"chilledseafood,cooky/cakes,chinesecabbages"
"otherseafoods,fruitvegetables,harddrinks,sweeteners,banana/importedfruits,koreanbeef"
"bottledfoods,instantfoods"
"eggs"
"dentalproducts"
"banana/importedfruits"
"milk,eggs,softdrinks"
"harddrinks,cookingoil"
"chilledseafood,fruitvegetables"
"beans"
"otherseafoods"
"eggs,banana/importedfruits"
"kitchen/housedetergents"
"importedbeef"
"chocolete,cooky/cakes"
"rootvegetables"
"fermentedmilk,snacks"
"ramen,cereals,chocolete,pear/kiwi/grape"
"hairproducts"
"candy-gum,otherlivefish"
"processeddriedfish,hairproducts"
"milk,ramen"
"otherreadymadefoods,mushrooms"
"milk,cookingoil"
"wildvegetables"
"milk,snacks,beans,banana/importedfruits"
"bakery,eggs,rootvegetables,beans"
"ramen"
"dryfruits"
"maincereals,minorcereals"
"milk,rootvegetables,eidbleherbs,tomato/plum/melon"
"fruitvegetables"
"fermentedmilk,livefish,fruitvegetables,cookingoil"
"ramen,fruitvegetables,rootvegetables,softdrinks,harddrinks,soysaucesandpastes"
"wildvegetables"
"chinesecabbages,apple/sweetmelon"
"koreanbeef"
"banana/importedfruits"
"icecream"
"icecream,ramen,banana/importedfruits"
"milk"
"cooky/cakes"
"koreanchicken"
"frozendumpling,chocolete,seasonings"
"beans,eidbleherbs"
"mushrooms"
"eggs"
"milk,wastepapers"
"chilleddairymilks,chilledseafood,dentalproducts,wastepapers"
"banana/importedfruits"
"chinesecabbages"
"processedlivefish,wildvegetables,lattuce,banana/importedfruits"
"otherlivefish"
"chilledseafood"
"hairproducts,koreanpork"
"fermentedmilk,softdrinks,instantfoods"
"chilledagriculturalproducts,chillednoodles,otherlivefish,ketchupandmayoneise"
"maincereals"
"chilledagriculturalproducts"
"hairproducts"
"bakery"
"pre-processedsnacks,banana/importedfruits"
"cooky/cakes"
"noodles,pear/kiwi/grape"
"ready-madesnacks"
"wastepapers"
"eggs,banana/importedfruits"
"soysaucesandpastes"
"ramen,snacks,cooky/cakes,softdrinks"
"otherbeverages"
"ramen,artificialpowders"
"milk,chilledseafood,otherlivefish,bottledfoods,coffee"
"minorcereals,icecream,cooky/cakes,eggs,bottledfoods,sanitaryproducts,banana/importedfruits"
"strawberry/peach/"
"hairproducts"
"cooky/cakes,harddrinks,cookingoil"
"chilleddairymilks,noodles,eggs,rootvegetables,eidbleherbs,bottledfoods,koreanpork"
"pre-processedsnacks,othervegetables,beans"
"noodles,cooky/cakes,instantfoods"
"eggs,banana/importedfruits"
"banana/importedfruits"
"eggs"
"rootvegetables"
"icecream,chilledlivestock,otherlivefish,mushrooms,eidbleherbs,softdrinks,banana/importedfruits"
"cheese/butter"
"fermentedmilk"
"milk,eggs,strawberry/peach/"
"chilledagriculturalproducts,snacks,driedfish,eggs"
"otherseafoods"
"harddrinks"
"artificialpowders,fermentedmilk,ramen"
"otherbeverages"
"dryfruits"
"chilleddairymilks,softdrinks"
"snacks"
"fruitvegetables,rootvegetables,instantfoods"
"fermentedmilk"
"beans,softdrinks,laundrydetergent"
"fruitvegetables,beans,eidbleherbs,apple/sweetmelon,koreanpork"
"cooky/cakes,fruitvegetables,instantfoods,apple/sweetmelon"
"softdrinks"
"importedbeef"
"maincereals,driedfish"
"fruitvegetables"
"ready-mademeals,otherlivefish"
"otherlivefish"
"otherreadymadefoods"
"otherseafoods,banana/importedfruits"
"snacks,sanitaryproducts"
"frozendumpling,cooky/cakes,softdrinks,dentalproducts,kitchen/housedetergents,wastepapers"
"otherbeverages"
"pear/kiwi/grape"
"frozendumpling,bread,chocolete,cooky/cakes"
"koreanchicken"
"noodles,cooky/cakes"
"pre-processedmeals,snacks,rootvegetables"
"milk,chilledagriculturalproducts,artificialpowders"
"chocolete"
"chocolete,bottledfoods,cookingoil"
"harddrinks"
"sweeteners"
"rootvegetables,apple/sweetmelon"
"fruitvegetables,beans"
"artificialpowders"
"milk"
"mushrooms"
"harddrinks"
"noodles"
"maincereals"
"otherlivefish,eidbleherbs,soysaucesandpastes"
"snacks,softdrinks"
"milk,snacks,cereals,chocolete,cooky/cakes"
"eidbleherbs"
"koreanpork"
"snacks,otherbeverages,harddrinks"
"chilleddairymilks,milk,pre-processedmeals"
"snacks,cookingoil"
"eidbleherbs"
"cookingoil"
"beans"
"laundrydetergent,cookingoil"
"ramen"
"maincereals,koreanconfectionary,rootvegetables"
"milk,cereals,cooky/cakes,cheese/butter,snacks,lattuce,dentalproducts,chilledagriculturalproducts,snacks"
"laundrydetergent,eggs,coffee"
"otherreadymadefoods,bread"
"ramen,fruitvegetables,harddrinks,apple/sweetmelon"
"wastepapers"
"instantfoods"
"fermentedmilk,beans,mushrooms,dryfruits"
"strawberry/peach/,pear/kiwi/grape"
"ready-madesnacks"
"chilledagriculturalproducts,ramen"
"harddrinks"
"otherbeverages,softdrinks"
"frozendumpling,harddrinks"
"ready-madesidedishes"
"cooky/cakes"
"wastepapers"
"chillednoodles,lattuce"
"eggs,apple/sweetmelon"
"laundrydetergent"
"fermentedmilk"
"othervegetables"
"chilledlivestock,beans"
"otherlivefish,livefish,fruitvegetables,beans,lattuce,apple/sweetmelon,milk,laundrydetergent,wastepapers"
"harddrinks"
"harddrinks"
"otherlivefish,rootvegetables"
"softdrinks"
"snacks"
"chinesecabbages,importedbeef"
"ramen"
"pre-processedsnacks"
"wastepapers"
"apple/sweetmelon"
"bottledfoods"
"candy-gum"
"fermentedmilk,cheese/butter,chilledagriculturalproducts,snacks,pear/kiwi/grape"
"icecream,cooky/cakes"
"fermentedmilk,lattuce"
"minorcereals,processedlivefish,milk,otherlivefish,pre-processedsnacks"
"fermentedmilk,milk,mandarinorange/watermelonandotherfruits"
"beans"
"hairproducts"
"otherbeverages,harddrinks"
"ramen,harddrinks,pear/kiwi/grape"
"lattuce"
"koreanbeef"
"eggs"
"koreanchicken"
"snacks,candy-gum,apple/sweetmelon,koreanbeef"
"ramen"
"fruitvegetables"
"bottledfoods"
"milk"
"cheese/butter"
"ramen"
"ramen,eidbleherbs"
"fruitvegetables"
"hairproducts"
"frozendumpling,bakery,ramen,otherlivefish,fruitvegetables,soysaucesandpastes"
"pre-processedsnacks"
"wastepapers"
"cheese/butter,mandarinorange/watermelonandotherfruits"
"ramen,mushrooms"
"banana/importedfruits"
"fermentedmilk,othervegetables"
"chilledlivestock,softdrinks"
"milk"
"ready-madesidedishes,otherlivefish"
"mushrooms"
"sanitaryproducts"
"pre-processedmeals"
"otherlivefish,seasonings"
"fermentedmilk,chilledagriculturalproducts,pre-processedsnacks,driedfish,eidbleherbs,harddrinks,tomato/plum/melon"
"chilledagriculturalproducts,otherbeverages"
"chilledseafood"
"rootvegetables,beans,eidbleherbs"
"cooky/cakes"
"eggs,banana/importedfruits"
"milk"
"otherlivefish"
"dentalproducts"
"pre-processedmeals,otherlivefish,livefish"
"fruitvegetables"
"ketchupandmayoneise"
"ramen"
"koreanchicken"
"chilleddairymilks,ramen"
"ramen"
"chilledlivestock"
"ketchupandmayoneise,banana/importedfruits"
"otherbeverages"
"milk,chilledlivestock"
"beans"
"seasonings,banana/importedfruits"
"harddrinks"
"ready-mademeals,othervegetables,bottledfoods"
"livefish,lattuce"
"candy-gum"
"otherlivefish"
"beans,seasonings"
"ramen,candy-gum"
"fermentedmilk"
"fermentedmilk,bottledfoods"
"instantfoods"
"otherreadymadefoods"
"milk"
"koreanbeef"
"ramen,softdrinks,harddrinks"
"minorcereals"
"chilledlivestock"
"apple/sweetmelon"
"milk,ready-madesnacks"
"minorcereals,bakery,processeddryfoods,bottledfoods"
"chocolete"
"otherbeverages,harddrinks"
"harddrinks"
"othervegetables"
"chilleddairymilks,softdrinks,kitchen/housedetergents,bottledfoods"
"apple/sweetmelon"
"bakery"
"cheese/butter,bread,snacks,cereals,soysaucesandpastes"
"chilledseafood"
"milk,chilledseafood,processedlivefish,koreanpork"
"chillednoodles"
"fastfoods,instantfoods"
"fruitvegetables,mushrooms"
"chilledseafood"
"cooky/cakes"
"rootvegetables"
"ready-madesnacks,softdrinks,chillednoodles,cooky/cakes"
"fermentedmilk,milk,cheese/butter"
"fermentedmilk,milk"
"chilledagriculturalproducts,chilledseafood,otherreadymadefoods,otherlivefish,rootvegetables,lattuce,laundrydetergent"
"rootvegetables,coffee"
"snacks,apple/sweetmelon"
"soysaucesandpastes"
"processedlivefish"
"snacks"
"snacks"
"eggs,beans"
"laundrydetergent"
"mushrooms"
"pre-processedmeals"
"rootvegetables,beans,softdrinks,banana/importedfruits,seasonedmeat"
"rootvegetables"
"otherreadymadefoods,koreanchicken"
"cheese/butter,frozendumpling,cooky/cakes,bottledfoods,soysaucesandpastes,ketchupandmayoneise"
"snacks,softdrinks"
"fruitvegetables"
"banana/importedfruits"
"softdrinks"
"instantfoods,koreanbeef"
"eggs"
"otherseafoods"
"milk"
"bakery,cooky/cakes,fruitvegetables,lattuce,otherreadymadefoods,cooky/cakes"
"otherlivefish,sanitaryproducts,koreanbeef"
"rootvegetables,bottledfoods"
"milk,ramen,beans"
"frozendumpling,chillednoodles,processeddriedfish,koreanbeef"
"lattuce"
"fermentedmilk"
"softdrinks"
"fermentedmilk,milk"
"frozendumpling"
"fruitvegetables"
"eggs,tomato/plum/melon"
"harddrinks"
"lattuce"
"bread"
"pre-processedmeals"
"eidbleherbs"
"chilledagriculturalproducts,fruitvegetables"
"rootvegetables,othervegetables"
"driedfish"
"chilledlivestock"
"harddrinks"
"fermentedmilk,coffee,tomato/plum/melon"
"minorcereals,chillednoodles,ramen,eggs"
"ramen"
"driedfish,beans"
"pre-processedsnacks"
"beans,lattuce,apple/sweetmelon,tomato/plum/melon"
"minorcereals,ready-madesidedishes"
"cooky/cakes,koreanpork,importedbeef"
"softdrinks,harddrinks"
"bottledfoods"
"seasonings"
"chilleddairymilks,chilledagriculturalproducts,otherlivefish"
"minorcereals"
"otherlivefish"
"cooky/cakes,eidbleherbs"
"softdrinks"
"bakery"
"fermentedmilk,beans,harddrinks"
"banana/importedfruits"
"chocolete,softdrinks"
"milk"
"chilledseafood,sanitaryproducts,koreanchicken"
"driedfish,eggs"
"banana/importedfruits"
"ramen"
"othervegetables"
"cookingoil"
"fermentedmilk,coffee"
"koreanbeef"
"cooky/cakes,banana/importedfruits,dryfruits"
"instantfoods"
"fermentedmilk"
"othervegetables"
"beans"
"ready-madesidedishes,cookingoil,banana/importedfruits"
"strawberry/peach/"
"chilledagriculturalproducts"
"snacks,candy-gum,coffee,tomato/plum/melon"
"soysaucesandpastes,strawberry/peach/"
"eidbleherbs,cookingoil"
"beans"
"driedfish,lattuce"
"tomato/plum/melon"
"rootvegetables"
"ramen"
"eggs"
"koreanpork"
"eggs,coffee,importedbeef"
"cooky/cakes"
"chilledagriculturalproducts,eidbleherbs"
"harddrinks"
"beans"
"banana/importedfruits"
"milk"
"harddrinks"
"dentalproducts"
"lattuce,koreanchicken"
"ready-madesnacks,otherreadymadefoods"
"frozendumpling,eidbleherbs"
"othervegetables,chinesecabbages,ketchupandmayoneise,koreanpork"
"kitchen/housedetergents"
"cheese/butter,harddrinks"
"otherreadymadefoods,otherlivefish,otherseafoods"
"cooky/cakes,otherlivefish"
"beans"
"fermentedmilk"
"otherseafoods"
"ready-mademeals"
"wastepapers,minorcereals,milk,ramen,snacks"
"seasonings"
"milk,otherreadymadefoods"
"otherbeverages"
"milk,ready-madesnacks"
"noodles"
"chilledseafood,bread"
"babyproducts"
"fermentedmilk"
"livefish,wastepapers,dryfruits,pear/kiwi/grape,koreanpork"
"pear/kiwi/grape"
"sanitaryproducts"
"harddrinks"
"milk"
"softdrinks"
"chilledseafood,softdrinks"
"cooky/cakes"
"eidbleherbs"
"snacks,tomato/plum/melon"
"bread"
"ramen"
"milk"
"maincereals,fermentedmilk,cooky/cakes"
"otherreadymadefoods"
"chilledseafood,driedfish,rootvegetables"
"sweeteners,seasonings"
"cookingoil"
"ketchupandmayoneise"
"otherseafoods,mushrooms,eidbleherbs"
"milk,othervegetables,mushrooms,instantfoods,seasonings"
"milk,chilledlivestock,candy-gum,cooky/cakes"
"eidbleherbs"
"koreanchicken,softdrinks,koreanchicken"
"eidbleherbs,koreanbeef"
"otherlivefish,coffee"
"bread"
"otherlivefish"
"maincereals"
"koreanpork"
"ramen,lattuce,artificialpowders"
"milk"
"otherbeverages"
"eidbleherbs,koreanbeef"
"milk"
"ramen"
"rootvegetables,artificialpowders"
"eggs,fruitvegetables"
"otherlivefish"
"otherlivefish,lattuce,koreanbeef"
"mushrooms,koreanbeef"
"chilledseafood,snacks"
"milk"
"soysaucesandpastes"
"harddrinks"
"snacks,instantfoods,importedbeef"
"chilledlivestock,lattuce"
"livefish,softdrinks,harddrinks"
"otherseafoods"
"snacks,softdrinks,instantfoods"
"othervegetables,mushrooms,soysaucesandpastes"
"koreanchicken"
"fermentedmilk"
"chilledagriculturalproducts,chillednoodles,softdrinks,banana/importedfruits"
"otherbeverages"
"chilleddairymilks"
"chilledseafood,cereals,cooky/cakes"
"processedlivefish"
"snacks"
"softdrinks"
"pre-processedmeals"
"rootvegetables"
"otherbeverages,harddrinks"
"fastfoods,softdrinks,harddrinks,tomato/plum/melon"
"bakery"
"candy-gum,cooky/cakes"
"softdrinks"
"frozenmeat,snacks"
"snacks,mushrooms"
"ketchupandmayoneise"
"driedfish"
"chilledagriculturalproducts,strawberry/peach/"
"fruitvegetables"
"seasonings"
"chilledlivestock,instantfoods"
"pre-processedmeals,chocolete,eggs,importedbeef"
"chocolete"
"ready-madesnacks"
"softdrinks"
"chilledlivestock,fruitvegetables"
"coffee"
"otherseafoods"
"softdrinks,banana/importedfruits"
"apple/sweetmelon"
"banana/importedfruits"
"softdrinks"
"fermentedmilk,fruitvegetables,rootvegetables,seasonings"
"othervegetables,koreanbeef"
"fruitvegetables,lattuce,cookingoil,fruitvegetables,lattuce"
"milk"
"chilledagriculturalproducts,softdrinks"
"mandarinorange/watermelonandotherfruits"
"chilledlivestock"
"sweeteners"
"rootvegetables,lattuce"
"chilledseafood,eidbleherbs,harddrinks,koreanchicken,milk,snacks,harddrinks,banana/importedfruits"
"cooky/cakes,banana/importedfruits"
"eidbleherbs,bottledfoods"
"importedbeef"
"livefish,chinesecabbages,beans"
"wastepapers"
"softdrinks"
"icecream"
"chilleddairymilks,snacks,otherlivefish"
"fermentedmilk"
"wildvegetables"
"chilleddairymilks"
"ramen,snacks"
"harddrinks"
"pear/kiwi/grape"
"chilledagriculturalproducts"
"fermentedmilk"
"softdrinks"
"beans"
"cooky/cakes,mushrooms,artificialpowders"
"cooky/cakes,bottledfoods"
"cereals,bottledfoods"
"eidbleherbs"
"otherreadymadefoods"
"livefish,tomato/plum/melon"
"lattuce"
"snacks,cooky/cakes,otherseafoods,rootvegetables"
"milk,laundrydetergent"
"ramen,harddrinks,wastepapers"
"ramen"
"harddrinks"
"artificialpowders"
"bread"
"cooky/cakes"
"cooky/cakes,banana/importedfruits"
"fruitvegetables"
"mushrooms,importedbeef"
"strawberry/peach/"
"fruitvegetables"
"eidbleherbs"
"koreanpork"
"softdrinks"
"otherreadymadefoods,mushrooms"
"cooky/cakes"
"cooky/cakes"
"milk,eidbleherbs"
"fermentedmilk"
"bottledfoods"
"candy-gum"
"bread"
"ramen,snacks"
"milk"
"harddrinks"
"fermentedmilk"
"fastfoods,ready-mademeals"
"fermentedmilk,milk"
"cooky/cakes"
"otherlivefish"
"rootvegetables,mushrooms,lattuce,koreanpork"
"cooky/cakes"
"rootvegetables,snacks"
"ramen"
"softdrinks"
"eidbleherbs,strawberry/peach/"
"milk"
"snacks,softdrinks"
"maincereals"
"fruitvegetables"
"chillednoodles,cookingoil"
"milk,strawberry/peach/"
"fruitvegetables"
"fruitvegetables,beans,bottledfoods"
"driedfish,dentalproducts,wastepapers"
"softdrinks"
"milk,koreanpork"
"cheese/butter,chilledagriculturalproducts,chilledlivestock,othervegetables,koreanpork"
"fermentedmilk,dentalproducts"
"beans"
"snacks"
"chilledagriculturalproducts,eggs,softdrinks"
"mushrooms"
"ketchupandmayoneise"
"dentalproducts"
"rootvegetables,pear/kiwi/grape,apple/sweetmelon"
"laundrydetergent,apple/sweetmelon"
"bread"
"frozendumpling"
"chilledagriculturalproducts,snacks"
"ready-madesidedishes"
"seasonings"
"chocolete"
"rootvegetables,soysaucesandpastes"
"driedfish"
"ketchupandmayoneise"
"snacks"
"importedbeef"
"otherseafoods"
"harddrinks"
"ramen"
"chilledagriculturalproducts,beans"
"chilledlivestock"
"mushrooms,lattuce"
"ramen,beans"
"banana/importedfruits"
"cooky/cakes"
"cooky/cakes"
"fermentedmilk,fruitvegetables"
"cooky/cakes,eggs,apple/sweetmelon"
"milk,noodles,instantfoods,laundrydetergent"
"snacks,cereals"
"fruitvegetables"
"eidbleherbs,banana/importedfruits"
"minorcereals,lattuce"
"bread"
"fruitvegetables,eidbleherbs,laundrydetergent"
"otherbeverages,harddrinks"
"ramen"
"milk,cooky/cakes"
"processeddryfoods,soysaucesandpastes"
"harddrinks"
"bread,wastepapers"
"dentalproducts"
"milk,dryfruits"
"eggs,wastepapers"
"fermentedmilk,harddrinks,mandarinorange/watermelonandotherfruits,chilleddairymilks,chilledseafood,mandarinorange/watermelonandotherfruits,harddrinks"
"coffee"
"laundrydetergent,kitchen/housedetergents"
"chilledlivestock,driedfish"
"strawberry/peach/,pear/kiwi/grape"
"minorcereals,snacks,cooky/cakes"
"otherlivefish,ketchupandmayoneise"
"koreanpork"
"bakery"
"rootvegetables"
"chilledseafood"
"tomato/plum/melon"
"snacks"
"milk,chilledagriculturalproducts"
"cooky/cakes,harddrinks,bottledfoods,pear/kiwi/grape"
"tomato/plum/melon"
"chilleddairymilks"
"fermentedmilk"
"maincereals,cereals,banana/importedfruits"
"ramen"
"snacks,softdrinks"
"beans"
"otherlivefish,harddrinks"
"harddrinks"
"cooky/cakes"
"fermentedmilk,ketchupandmayoneise"
"milk,fruitvegetables"
"chilleddairymilks"
"chilledseafood"
"tomato/plum/melon"
"otherbeverages"
"othervegetables"
"softdrinks"
"ready-madesnacks,ramen"
"otherlivefish"
"cereals,banana/importedfruits,pear/kiwi/grape"
"rootvegetables,lattuce,tomato/plum/melon"
"rootvegetables,beans"
"chillednoodles"
"bread"
"softdrinks"
"livefish,mushrooms,seasonings"
"fermentedmilk,snacks"
"tomato/plum/melon"
"laundrydetergent,kitchen/housedetergents"
"noodles,otherseafoods"
"softdrinks"
"banana/importedfruits"
"ramen"
"apple/sweetmelon"
"ramen,instantfoods"
"noodles,snacks,koreanpork,importedbeef"
"sanitaryproducts"
"cooky/cakes,rootvegetables"
"mushrooms,babyproducts"
"eidbleherbs,harddrinks"
"mushrooms,sweeteners"
"eidbleherbs,laundrydetergent,banana/importedfruits"
"rootvegetables"
"ramen,candy-gum,cooky/cakes"
"cooky/cakes,eggs,eidbleherbs"
"chilledseafood,beans"
"eggs"
"fermentedmilk,kitchen/housedetergents"
"beans"
"snacks"
"chilledseafood,eidbleherbs"
"milk,strawberry/peach/,banana/importedfruits"
"eggs,softdrinks,seasonedmeat"
"ketchupandmayoneise"
"otherseafoods"
"softdrinks"
"chillednoodles,chilledseafood,beans,harddrinks"
"ramen,snacks,softdrinks"
"softdrinks"
"otherlivefish,eggs"
"softdrinks,softdrinks"
"fermentedmilk"
"snacks,eggs"
"chilledagriculturalproducts,chillednoodles,harddrinks,ramen,cooky/cakes,harddrinks,chilledlivestock,noodles,otherbeverages"
"chinesecabbages"
"harddrinks"
"fermentedmilk,mandarinorange/watermelonandotherfruits"
"koreanbeef"
"chocolete"
"rootvegetables"
"softdrinks,bottledfoods"
"fermentedmilk"
"icecream,snacks"
"fermentedmilk,driedfish,kitchen/housedetergents"
"otherlivefish"
"fruitvegetables,othervegetables,beans,mushrooms,apple/sweetmelon"
"pear/kiwi/grape"
"otherlivefish"
"chocolete"
"harddrinks"
"chilledseafood,chilledlivestock,fruitvegetables,bottledfoods,mandarinorange/watermelonandotherfruits,koreanpork"
"eggs,beans"
"otherreadymadefoods"
"milk,mandarinorange/watermelonandotherfruits"
"fruitvegetables"
"minorcereals,chillednoodles,eggs,mushrooms"
"snacks"
"dryfruits"
"chocolete,harddrinks"
"instantfoods"
"driedfish"
"wastepapers"
"snacks,rootvegetables,soysaucesandpastes,seasonedmeat"
"bread"
"banana/importedfruits"
"bread"
"kitchen/housedetergents"
"cereals"
"bottledfoods"
"ramen"
"livefish"
"snacks"
"frozendumpling,rootvegetables"
"tea"
"wastepapers"
"sanitaryproducts"
"chilledagriculturalproducts"
"bottledfoods"
"milk"
"rootvegetables"
"icecream,cooky/cakes"
"chillednoodles,chilledlivestock,banana/importedfruits,tomato/plum/melon"
"eggs"
"koreanbeef"
"harddrinks"
"snacks"
"banana/importedfruits"
"bread"
"chilleddairymilks,importedpork"
"snacks,eggs"
"driedfish,chinesecabbages"
"softdrinks,instantfoods"
